REGION,PROVINCIA,DISTRITO,PK_LOC,LOCALIDAD,COLEGIOS,CENTROS DE SALUD,COMISARÍAS
CAJAMARCA,CELENDIN,HUASMIN,LOC002908,SHITA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002907,SENDAMAL,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002906,SANTA ROSA,2,1,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002905,SAN ISIDRO,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002904,PAUCAPATA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002903,PACHACHACA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002902,LLAGUAN,1,1,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002901,LAGUNAS PEDREGAL,1,1,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002900,LAGUNAS,2,1,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002899,LA VICTORIA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002898,HUASMIN,2,1,1
CAJAMARCA,CELENDIN,HUASMIN,LOC002897,HUANGASHANGA ALTA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002896,HUANGASHANGA,2,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002895,EL SAUCE,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002894,EL LIRIO,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002893,CURAPAMPA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002892,COÑICORGUE,2,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002891,CONGONA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002890,LA COLLONA,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002889,CHUGUR,2,1,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002888,CHIUALA CRUZ,1,0,0
CAJAMARCA,CELENDIN,HUASMIN,LOC002887,3 DE MAYO,1,0,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002886,YAGEN,2,1,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002885,VILLANUEVA,2,1,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002884,MIRAFLORES,1,0,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002883,MIGUEL GRAU,2,0,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002882,CHIMUCH (CORTEGANA),1,0,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002881,CANDEN,2,1,0
CAJAMARCA,CELENDIN,CORTEGANA,LOC002880,ANDAMACHAY,2,1,0
CAJAMARCA,CELENDIN,CHUMUCH,LOC002879,CHUMUCH,2,1,1
CAJAMARCA,CELENDIN,CELENDIN,LOC002878,SANTA ROSA,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002877,QUILLIMBASH,2,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002876,QUERUAYSANA,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002875,POYUNTECUCHO,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002874,MOLINO PAMPA,2,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002873,MARAYPATA,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002872,LOS VERDES,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002871,LLANGUAT,1,1,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002870,LA HUAYLLA,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002869,CHUCLALAS,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002868,CASHACONGA,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002867,CAHUAYPAMPA,1,0,0
CAJAMARCA,CELENDIN,CELENDIN,LOC002866,BELLAVISTA,2,0,0
CAJAMARCA,CAJAMARCA,SAN JUAN,LOC002865,CAPULIPAMPA,1,0,0
CAJAMARCA,CAJAMARCA,NAMORA,LOC002864,SARIN,1,1,0
CAJAMARCA,CAJAMARCA,NAMORA,LOC002863,QUELLUACOCHA,1,1,0
CAJAMARCA,CAJAMARCA,NAMORA,LOC002862,LA LAGUNA SANTA URSULA,2,0,0
CAJAMARCA,CAJAMARCA,NAMORA,LOC002861,HUANICO,1,1,0
CAJAMARCA,CAJAMARCA,NAMORA,LOC002860,COSE,1,0,0
CAJAMARCA,CAJAMARCA,MAGDALENA,LOC002859,VENTANILLAS,2,0,0
CAJAMARCA,CAJAMARCA,MAGDALENA,LOC002858,CUMBICO,2,1,0
CAJAMARCA,CAJAMARCA,MAGDALENA,LOC002857,LA FILA CHORO PAMPA,2,1,0
CAJAMARCA,CAJAMARCA,MAGDALENA,LOC002856,CASADEN,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002855,SHINSHILPAMPA,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002854,SHAHUARPAMPA,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002853,SANTA URSULA,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002852,QUINRAYQUERO BAJO,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002851,OTUZCO,1,1,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002850,LUYCHUPUCRO ALTO,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002849,EL CALVARIO,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002848,CHUQUILIN,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002847,CHUPICALOMA,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002846,CHINCHIN CHUQUIPUQUIO,2,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002845,CHIMCHIN OTUZCO,1,0,0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOC002844,APALIN ALTO,2,1,0
CAJAMARCA,CAJAMARCA,LLACANORA,LOC002843,YANAMARCA,0,1,0
CAJAMARCA,CAJAMARCA,LLACANORA,LOC002842,SHAULLO GRANDE,1,0,0
CAJAMARCA,CAJAMARCA,LLACANORA,LOC002841,MARCOBAMBA,1,0,0
CAJAMARCA,CAJAMARCA,LLACANORA,LOC002840,LLACANORA,0,1,1
CAJAMARCA,CAJAMARCA,JESUS,LOC002839,TRANCA 1,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002838,SAN PABLO,2,1,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002837,SAN JOSE DE CANAY,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002836,PALTURO,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002835,NUEVO PORVENIR,2,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002834,MORCILLA BAJA,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002833,MORCILLA ALTA,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002832,LA SHITA,2,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002831,HUAYANMARCA,2,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002830,HUALQUI,1,1,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002829,GRANERO,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002828,EL PROGRESO,1,0,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002827,EL CARMEN,1,1,0
CAJAMARCA,CAJAMARCA,JESUS,LOC002826,BENDIZA,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002825,YERBA BUENA CHICA,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002824,YANATOTORA,2,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002823,YANACANCHILLA BAJA,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002822,YANACANCHA GRANDE,2,1,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002821,YANACANCHA BAJA,0,1,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002820,VENTANILLAS DE COMBAYO,2,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002819,USNIO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002818,TAMBOMAYO,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002721,ARAQUEDA,2,1,1
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002722,CACHACHI,2,1,1
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002723,CARRIZAL,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002724,CHICHIR,2,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002725,CHIMCHIMPATA,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002726,CHOLOCAL,2,1,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002727,CHOROGUATE,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002728,CHUQUIBAMBA,1,1,1
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002729,CORRAL PAMPA,2,1,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002730,HIERBA BUENA,1,1,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002731,LICLIPAMPA ALTO,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002732,MOYAN ALTO,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002733,PAMPA CHANCAS,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002734,PAUQUILLA BAJA,2,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002735,SAN FELIPE,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002736,SAN FRANCISCO,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002737,SAN JOSE,1,0,0
CAJAMARCA,CAJABAMBA,CACHACHI,LOC002738,SHAHUINDO,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002739,CHIRIMOYO,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002740,COLCABAMBA,2,1,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002741,CUNGUNDAY,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002742,HUANZA,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002743,HUAYLLABAMBA,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002744,MACHACUAY,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002745,MIGMA,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002746,PARUBAMBA,1,1,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002747,PINGO,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002748,RUMIRUMI,1,0,0
CAJAMARCA,CAJABAMBA,CAJABAMBA,LOC002749,SANTA RITA,1,0,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002750,AYANGAY,1,0,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002751,COIMA,1,0,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002752,EL HUAYO,1,1,1
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002753,HUAÑIMBA,1,1,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002754,OGOSGON VISTA ALEGRE,1,0,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002755,SAN AMBROCIO DE OTUTO,2,1,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002756,SARIN,1,0,0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LOC002757,TANGALBAMBA ALTO,1,0,0
CAJAMARCA,CAJABAMBA,SITACOCHA,LOC002758,SAN ISIDRO DE JOCOS,2,1,0
CAJAMARCA,CAJABAMBA,SITACOCHA,LOC002759,LLUCHUBAMBA,2,1,1
CAJAMARCA,CAJABAMBA,SITACOCHA,LOC002760,PENCACACHIN,1,0,0
CAJAMARCA,CAJABAMBA,SITACOCHA,LOC002761,PIDAN,2,0,0
CAJAMARCA,CAJABAMBA,SITACOCHA,LOC002762,SITACOCHA,1,1,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002763,ASUNCION,2,1,1
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002764,CHAMANI ALTO,2,0,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002765,PAMPAS DE CHAMANI,1,0,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002766,PACCHAGON,1,0,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002767,RINCONADA,1,0,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002768,SAPALI,1,0,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002769,SAPUC,2,1,0
CAJAMARCA,CAJAMARCA,ASUNCION,LOC002770,VISTA ALEGRE,2,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002771,AGOMARCA CHAQUIL,0,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002772,ALISO COLORADO,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002773,AYLAMBO,2,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002774,CHAMIS,1,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002775,CHILCALOMA,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002776,COCHAPAMPA,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002777,HUAMBOCANCHA ALTA,0,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002778,MAJADA PAMPA,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002779,MOLLEPAMPA,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002780,PACCHA GRANDE,0,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002781,PATA PATA,0,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002782,PLAN MANZANAS,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002783,PLAN PORCONCILLO,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002784,PORCON ALTO,0,1,1
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002785,PORCON BAJO,1,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002786,PORCON POTRERO ALTO,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002787,PORCONCILLO ALTO,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002788,PURUAY ALTO,2,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002789,SAN PEDRO,3,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002790,SHICUANA,1,0,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002791,TUAL,2,1,0
CAJAMARCA,CAJAMARCA,CAJAMARCA,LOC002792,URUBAMBA ALTA,1,0,0
CAJAMARCA,CAJAMARCA,CHETILLA,LOC002793,CADENA,1,0,0
CAJAMARCA,CAJAMARCA,CHETILLA,LOC002794,CHETILLA,2,1,0
CAJAMARCA,CAJAMARCA,CHETILLA,LOC002795,EL TUBO,1,0,0
CAJAMARCA,CAJAMARCA,CHETILLA,LOC002796,ESLABON,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002797,ALTO CHAQUIL,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002798,ALTO SOGORON,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002799,BELLAVISTA BAJA,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002800,COMBAYO,0,1,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002801,EL MANGLE,1,1,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002802,EL MILAGRO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002803,EL PROGRESO COMBAYO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002804,ENCAÑADA,0,1,1
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002805,GALLORCO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002806,HUALTIPATA,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002807,LA VICTORIA,1,1,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002808,LAUREL DEL VALLE,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002809,MICHIQUILLAY,2,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002810,POTRERILLO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002811,SAN ANTONIO DE PACHACHACA,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002812,SAN JOSE,2,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002813,SAN LUIS DE POLLOQUITO,1,1,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002814,SAN PEDRO DE COMBAYO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002815,SANGAL ALTO,1,0,0
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002816,SANTIAGO DE CHANTA ALTA,2,1,1
CAJAMARCA,CAJAMARCA,ENCAÑADA,LOC002817,SANTIAGO DE CHANTA BAJA,1,0,0
CUSCO,ACOMAYO,ACOMAYO,LOC000636,PITUMARCA - MOSOLLACTA,1,0,0
CUSCO,ACOMAYO,ACOPIA,LOC000637,ACOPIA,0,1,1
CUSCO,ACOMAYO,ACOS,LOC000638,ACOS,2,1,0
CUSCO,ACOMAYO,ACOS,LOC000639,CAMPI,1,0,0
CUSCO,ACOMAYO,ACOS,LOC000640,CORMA,2,0,0
CUSCO,ACOMAYO,ACOS,LOC000641,HUAYQUI,1,0,0
CUSCO,ACOMAYO,MOSOC LLACTA,LOC000642,MOSOC LLACTA,0,0,1
CUSCO,ACOMAYO,MOSOC LLACTA,LOC000643,THUMI,1,0,0
CUSCO,ACOMAYO,POMACANCHI,LOC000644,CANCHANURA,1,0,0
CUSCO,ACOMAYO,POMACANCHI,LOC000645,CHOSECANI,1,0,0
CUSCO,ACOMAYO,POMACANCHI,LOC000646,POMACANCHI,3,1,1
CUSCO,ACOMAYO,POMACANCHI,LOC000647,SAN JUAN,1,1,0
CUSCO,ACOMAYO,POMACANCHI,LOC000648,SANTA LUCIA,1,1,0
CUSCO,ACOMAYO,POMACANCHI,LOC000649,SANTA ROSA DE MANCURA (SANTA ROSA),1,0,0
CUSCO,ACOMAYO,POMACANCHI,LOC000650,TOCCORANI,1,0,0
CUSCO,ACOMAYO,RONDOCAN,LOC000651,KUÑUTAMBO,1,0,0
CUSCO,ACOMAYO,RONDOCAN,LOC000652,PAPRES,1,0,0
CUSCO,ACOMAYO,RONDOCAN,LOC000653,PARARA,1,0,0
CUSCO,ACOMAYO,RONDOCAN,LOC000654,PIRQUE,1,0,0
CUSCO,ACOMAYO,RONDOCAN,LOC000655,RONDOCAN,2,1,0
CUSCO,ACOMAYO,RONDOCAN,LOC000656,SAN JUAN DE QUIHUARES,1,0,0
CUSCO,ACOMAYO,RONDOCAN,LOC000657,SANKA,1,0,0
CUSCO,ACOMAYO,SANGARARA,LOC000658,SANGARARA,0,1,1
CUSCO,ANTA,ANCAHUASI,LOC000659,ANCAHUASI,0,1,1
CUSCO,ANTA,ANCAHUASI,LOC000660,AYLLACA ACCORACCAY,1,0,0
CUSCO,ANTA,ANCAHUASI,LOC000661,CCOLCCABAMBA,1,0,0
CUSCO,ANTA,ANCAHUASI,LOC000662,KCACCAHUARA,1,0,0
CUSCO,ANTA,ANCAHUASI,LOC000663,SAN MARTIN DE PORRES,1,0,0
CUSCO,ANTA,ANTA,LOC000664,CCORCHACALLA,1,1,0
CUSCO,ANTA,ANTA,LOC000665,COMPONE,0,1,0
CUSCO,ANTA,ANTA,LOC000666,MANTOCLLA,1,0,0
CUSCO,ANTA,ANTA,LOC000667,SANTA ANA,1,0,0
CUSCO,ANTA,CHINCHAYPUJIO,LOC000668,CHINCHAYPUJIO,0,0,1
CUSCO,ANTA,CHINCHAYPUJIO,LOC000669,HUANCANCALLA,1,0,0
CUSCO,ANTA,CHINCHAYPUJIO,LOC000670,SUMARO,1,0,0
CUSCO,ANTA,HUAROCONDO,LOC000671,CHAQUEPAY,1,0,0
CUSCO,ANTA,HUAROCONDO,LOC000672,HUAROCONDO,0,0,1
CUSCO,ANTA,HUAROCONDO,LOC000673,HUAYLLACOCHA,1,1,0
CUSCO,ANTA,LIMATAMBO,LOC000674,AYAVIRI,1,0,0
CUSCO,ANTA,LIMATAMBO,LOC000675,HUERTA HUAYCO,1,0,0
CUSCO,ANTA,LIMATAMBO,LOC000676,LIMATAMBO,0,0,1
CUSCO,ANTA,LIMATAMBO,LOC000677,PAMPACONGA,1,1,0
CUSCO,ANTA,LIMATAMBO,LOC000678,TOMACAYA,1,0,0
CUSCO,ANTA,LIMATAMBO,LOC000679,URATARI,1,1,0
CUSCO,ANTA,MOLLEPATA,LOC000680,MOLLEPATA,1,1,1
CUSCO,ANTA,ZURITE,LOC000681,CURABAMBA CENTRO,1,0,0
CUSCO,CALCA,CALCA,LOC000682,ACCHA ALTA,0,1,0
CUSCO,CALCA,CALCA,LOC000683,ARIN,1,0,0
CUSCO,CALCA,CALCA,LOC000684,HUARAN,1,1,0
CUSCO,CALCA,CALCA,LOC000685,LLANCHU,1,0,0
CUSCO,CALCA,CALCA,LOC000686,PAMPALLACTA,1,0,0
CUSCO,CALCA,CALCA,LOC000687,SILLACANCHA,1,0,0
CUSCO,CALCA,CALCA,LOC000688,TOTORA,1,0,0
CUSCO,CALCA,CALCA,LOC000689,YANAHUAYLLA,1,0,0
CUSCO,CALCA,COYA,LOC000690,COYA,0,1,0
CUSCO,CALCA,COYA,LOC000691,PATABAMBA,1,1,0
CUSCO,CALCA,COYA,LOC000692,SIHUA,1,0,0
CUSCO,CALCA,LAMAY,LOC000693,CHUMPI-POQUES,1,0,0
CUSCO,CALCA,LAMAY,LOC000694,POQUES,0,1,0
CUSCO,CALCA,LAMAY,LOC000695,QUELLOCOCHA,1,0,0
CUSCO,CALCA,LAMAY,LOC000696,SAYLLAFAYA,1,1,0
CUSCO,CALCA,LARES,LOC000697,LARES,2,1,0
CUSCO,CALCA,PISAC,LOC000698,AMARU,1,0,0
CUSCO,CALCA,PISAC,LOC000699,AMPAY PRIMERA BANDA(ANCATIANA),1,0,0
CUSCO,CALCA,PISAC,LOC000700,CUYO CHICO,2,1,0
CUSCO,CALCA,PISAC,LOC000701,CUYO GRANDE,1,1,0
CUSCO,CALCA,PISAC,LOC000702,PARU PARU,1,0,0
CUSCO,CALCA,PISAC,LOC000703,QUELLO QUELLO,1,1,0
CUSCO,CALCA,PISAC,LOC000704,SACACA,1,0,0
CUSCO,CALCA,SAN SALVADOR,LOC000705,SAN SALVADOR,0,0,1
CUSCO,CALCA,SAN SALVADOR,LOC000706,SICLLABAMBA,1,0,0
CUSCO,CALCA,SAN SALVADOR,LOC000707,TIRACANCHI,2,1,0
CUSCO,CALCA,TARAY,LOC000708,HUANCALLE,0,1,0
CUSCO,CALCA,TARAY,LOC000709,HUATTA,1,0,0
CUSCO,CALCA,TARAY,LOC000710,RAYANNIYOC,1,0,0
CUSCO,CALCA,TARAY,LOC000711,TARAY,0,1,0
CUSCO,CALCA,YANATILE,LOC000712,PALTAYBAMBA,1,0,0
CUSCO,LA CONVENCION,QUELLOUNO,LOC000713,PUTUCUSI,2,1,0
CUSCO,CALCA,YANATILE,LOC000714,QUEBRADA HONDA,3,1,1
CUSCO,LA CONVENCION,QUELLOUNO,LOC000715,SANTIAGO,1,1,0
CUSCO,CANAS,CHECCA,LOC000716,ALTO SAUSAYA,1,0,0
CUSCO,CANAS,CHECCA,LOC000717,ANANSAYA,1,0,0
CUSCO,CANAS,CHECCA,LOC000718,CCOLLPAMAYO,1,0,0
CUSCO,CANAS,CHECCA,LOC000719,CHECCA,2,1,0
CUSCO,CANAS,CHECCA,LOC000720,MAYUN,1,0,0
CUSCO,CANAS,CHECCA,LOC000721,PAYAMAYO,1,0,0
CUSCO,CANAS,CHECCA,LOC000722,SAUSAYA CENTRAL,1,0,0
CUSCO,CANAS,CHECCA,LOC000723,TANDABAMBA,1,0,0
CUSCO,CANAS,KUNTURKANKI,LOC000724,EL DESCANSO,1,1,1
CUSCO,CANAS,KUNTURKANKI,LOC000725,KJANA HANANSAYA,1,0,0
CUSCO,CANAS,KUNTURKANKI,LOC000726,HUARCACHAPI (QUELLABAMBA),2,0,0
CUSCO,CANAS,KUNTURKANKI,LOC000727,THUSA SOCLLA,1,0,0
CUSCO,CANAS,LANGUI,LOC000728,LANGUI,2,1,1
CUSCO,CANAS,LAYO,LOC000729,CHACHACUMANI,2,0,0
CUSCO,CANAS,LAYO,LOC000730,GRINGO RACCAY,1,0,0
CUSCO,CANAS,LAYO,LOC000731,HIRHUAYPUJIO,1,0,0
CUSCO,CANAS,LAYO,LOC000732,LAYO,2,1,1
CUSCO,CANAS,LAYO,LOC000733,PARCCO,1,0,0
CUSCO,CANAS,LAYO,LOC000734,SOCYAPAMPA,1,0,0
CUSCO,CANAS,QUEHUE,LOC000735,CHAUPIBANDA,1,0,0
CUSCO,CANAS,QUEHUE,LOC000736,CHIRUPAMPA,1,0,0
CUSCO,CANAS,QUEHUE,LOC000737,CHOCAYHUA,1,0,0
CUSCO,CANAS,QUEHUE,LOC000738,HUINCHIRI,1,1,0
CUSCO,CANAS,QUEHUE,LOC000739,PERCCARO,1,0,0
CUSCO,CANAS,QUEHUE,LOC000740,QUEHUE,2,1,0
CUSCO,CANAS,TUPAC AMARU,LOC000741,CCOCHAPATA,1,0,0
CUSCO,CANAS,TUPAC AMARU,LOC000742,TUNGASUCA,1,1,0
CUSCO,CANAS,YANAOCA,LOC000743,CHUCCHUCALLA,1,0,0
CUSCO,CANAS,YANAOCA,LOC000744,HAMPATURA,2,0,0
CUSCO,CANAS,YANAOCA,LOC000745,LLALLAPARA,1,0,0
CUSCO,CANAS,YANAOCA,LOC000746,PONGOÑA,1,1,0
CUSCO,CANCHIS,COMBAPATA,LOC000747,CHIARA CHICHIRANCA,0,1,0
CUSCO,CANCHIS,COMBAPATA,LOC000748,COMBAPATA,0,1,1
CUSCO,CANCHIS,MARANGANI,LOC000749,HUATAPAMPA,1,1,0
CUSCO,CANCHIS,MARANGANI,LOC000750,MARAMPAMPA,1,0,0
CUSCO,CANCHIS,MARANGANI,LOC000751,SULLCA,1,0,0
CUSCO,CANCHIS,CHECACUPE,LOC000752,CHARI,1,0,0
CUSCO,CANCHIS,PITUMARCA,LOC000753,PITUMARCA,0,1,1
CUSCO,CANCHIS,SICUANI,LOC000754,PAMPACCALASAYA (LUCRE),1,0,0
CUSCO,CANCHIS,SICUANI,LOC000755,PAMPILLA PUCHURI,1,0,0
CUSCO,CANCHIS,SICUANI,LOC000756,QUEHUAR,1,1,0
CUSCO,CHUMBIVILCAS,CAPACMARCA,LOC000757,CANCAHUANI,2,1,0
CUSCO,CHUMBIVILCAS,CAPACMARCA,LOC000758,CAPACMARCA,2,1,0
